Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Severity,Police_Station
6440,Fraud,Vilankurichi,10.936024,76.91896,2022-09-14,13:49,1,Vilankurichi PS
6441,Cyber Crime,Udayampalayam,11.002342,77.095424,2023-06-04,12:00,4,Udayampalayam PS
6442,Domestic Violence,Ganapathy,10.923104,76.96687,2022-04-22,03:49,2,Ganapathy PS
6443,Arson,RS Puram,11.030327,77.086156,2022-10-27,19:35,3,RS Puram PS
6444,Robbery,Kavundampalayam,10.960644,76.914483,2023-06-04,05:44,4,Kavundampalayam PS
6445,Bribery,Saravanampatti North,11.10077,76.936051,2022-10-28,03:29,1,Saravanampatti North PS
6446,Forgery,Pollachi,10.918232,77.020162,2023-10-20,11:03,1,Pollachi PS
6447,Chain Snatching,Saravanampatti North,11.056666,76.923531,2022-09-05,21:53,2,Saravanampatti North PS
6448,Bribery,Peelamedu,11.052918,77.03533,2022-07-19,16:58,2,Peelamedu PS
6449,Domestic Violence,Periyanaickenpalayam,10.992086,77.069319,2022-02-25,19:49,3,Periyanaickenpalayam PS
6450,Pickpocketing,Sowdambika Nagar,11.149449,76.957695,2022-01-17,12:02,5,Sowdambika Nagar PS
6451,Bribery,Thennampalayam,11.076167,77.096752,2022-02-14,03:27,5,Thennampalayam PS
6452,Pickpocketing,Vellalore,11.08247,76.890398,2023-05-29,02:09,4,Vellalore PS
6453,Kidnapping,Kunniyamuthur,11.104112,76.974752,2022-12-18,03:28,3,Kunniyamuthur PS
6454,Pickpocketing,Pothanur,10.984651,76.973215,2023-12-05,20:06,3,Pothanur PS
6455,Trespassing,Sulur,11.106239,77.08542,2023-10-01,03:52,4,Sulur PS
6456,Domestic Violence,Saravanampatti North,11.033869,77.041469,2022-08-14,21:03,4,Saravanampatti North PS
6457,Bribery,Thudiyalur,11.100993,77.027868,2023-10-12,15:08,3,Thudiyalur PS
6458,Illegal Gambling,Udayampalayam,10.950339,77.046108,2023-03-18,16:21,5,Udayampalayam PS
6459,Trespassing,Karumathampatti,11.011484,76.872274,2022-10-13,19:19,1,Karumathampatti PS
6460,Vandalism,Othakalmandapam,11.002981,77.072941,2022-09-03,13:58,5,Othakalmandapam PS
6461,Burglary,Karumathampatti,11.118185,76.971659,2022-01-17,01:24,2,Karumathampatti PS
6462,Murder,Pappampatti,11.023496,77.094699,2023-08-20,09:47,2,Pappampatti PS
6463,Murder,Vadavalli,10.940543,77.047917,2023-04-16,14:06,1,Vadavalli PS
6464,Murder,Ukkadam,11.09953,76.998602,2022-04-24,22:35,4,Ukkadam PS
6465,Burglary,Townhall,10.950836,76.930868,2023-09-12,08:59,2,Townhall PS
6466,Domestic Violence,Idigarai,10.927427,77.018994,2023-12-12,09:25,4,Idigarai PS
6467,Theft,Sitra,10.966558,76.988439,2023-02-08,21:57,3,Sitra PS
6468,Kidnapping,Keeranatham,11.047049,76.852836,2024-01-17,14:36,1,Keeranatham PS
6469,Murder,Thondamuthur,10.982932,76.866849,2023-07-03,06:47,3,Thondamuthur PS
6470,Trespassing,Sowripalayam,11.010938,76.983255,2023-10-23,13:04,2,Sowripalayam PS
6471,Illegal Gambling,Pothanur,10.918441,76.965785,2023-01-18,09:13,5,Pothanur PS
6472,Cyber Crime,Singanallur,11.119449,76.90972,2024-02-07,00:19,3,Singanallur PS
6473,Theft,Thennampalayam,10.997103,76.975381,2022-03-08,08:41,4,Thennampalayam PS
6474,Theft,Sitra,11.006305,76.866481,2023-10-19,16:28,1,Sitra PS
6475,Drug Abuse,Kurichi,11.112048,77.099492,2022-05-10,11:13,4,Kurichi PS
6476,Trespassing,Vellalore,10.990206,76.973734,2022-04-21,22:43,5,Vellalore PS
6477,Bribery,Singanallur,10.950791,76.868868,2022-03-21,05:35,1,Singanallur PS
6478,Fraud,Karamadai,10.939757,76.885751,2022-07-08,21:40,3,Karamadai PS
6479,Assault,Ukkadam,11.118706,76.939491,2023-11-27,10:12,5,Ukkadam PS
6480,Robbery,Annur,10.95509,76.850478,2023-03-05,19:09,1,Annur PS
6481,Cyber Crime,Peelamedu,11.089651,76.974832,2024-02-07,12:39,4,Peelamedu PS
6482,Murder,Vadavalli East,11.12489,76.923946,2022-01-01,16:11,3,Vadavalli East PS
6483,Sexual Harassment,Puliakulam,10.961518,76.899769,2023-05-14,18:30,5,Puliakulam PS
6484,Chain Snatching,Chinthamanipudur,10.912524,76.935245,2023-07-10,01:10,2,Chinthamanipudur PS
6485,Bribery,Singanallur,11.070923,76.926491,2022-02-28,04:22,4,Singanallur PS
6486,Bribery,Goundampalayam,10.905682,77.0268,2022-05-14,10:32,3,Goundampalayam PS
6487,Domestic Violence,Thondamuthur,11.061867,76.984039,2023-02-26,05:07,3,Thondamuthur PS
6488,Assault,Pappampatti,10.947428,77.051512,2022-11-30,20:04,4,Pappampatti PS
6489,Vandalism,Karamadai,11.066849,76.869653,2023-08-29,03:10,5,Karamadai PS
6490,Forgery,Peelamedu Pudur,10.963334,76.907979,2023-09-28,14:19,4,Peelamedu Pudur PS
6491,Kidnapping,Chinthamanipudur,11.133692,76.916605,2022-08-18,22:14,1,Chinthamanipudur PS
6492,Murder,Perur,10.968843,77.027302,2023-05-04,10:43,2,Perur PS
6493,Domestic Violence,Ondipudur,11.108071,76.991147,2023-03-31,13:53,4,Ondipudur PS
6494,Arson,Somanur,10.962267,77.029016,2023-08-30,14:04,2,Somanur PS
6495,Illegal Gambling,Saibaba Colony,11.147598,76.960333,2022-02-10,14:57,4,Saibaba Colony PS
6496,Burglary,Ondiputhur,10.938474,76.995856,2023-09-03,08:00,5,Ondiputhur PS
6497,Arson,Velandipalayam,11.071321,77.017576,2022-10-18,19:38,3,Velandipalayam PS
6498,Drug Abuse,Ondipudur,11.129389,77.048762,2023-08-06,03:13,1,Ondipudur PS
6499,Sexual Harassment,Peelamedu Pudur,11.007329,77.018915,2023-08-02,07:40,2,Peelamedu Pudur PS
6500,Kidnapping,Vellalore,11.116115,77.091157,2023-04-10,09:58,3,Vellalore PS
6501,Illegal Gambling,Saravanampatti North,10.980019,77.085794,2022-04-01,05:21,4,Saravanampatti North PS
6502,Bribery,Kunniyamuthur,10.987571,77.067165,2024-02-24,11:23,5,Kunniyamuthur PS
6503,Sexual Harassment,Karamadai,11.05561,77.094513,2022-12-04,17:54,4,Karamadai PS
6504,Drug Abuse,Kuniamuthur,11.087589,76.969584,2023-07-18,07:45,3,Kuniamuthur PS
6505,Chain Snatching,Kavundampalayam,10.955244,77.037763,2022-03-24,20:47,3,Kavundampalayam PS
6506,Cyber Crime,Goundampalayam,11.102527,76.858288,2022-01-19,14:38,3,Goundampalayam PS
6507,Domestic Violence,Sulur,10.922991,77.056531,2023-12-06,13:09,5,Sulur PS
6508,Assault,Saibaba Colony,10.995811,76.89211,2022-03-03,02:20,2,Saibaba Colony PS
6509,Theft,Thennampalayam,11.000396,76.969389,2023-04-23,07:27,2,Thennampalayam PS
6510,Traffic Violation,Vellalore,10.96283,76.851731,2022-03-18,21:32,3,Vellalore PS
6511,Theft,Kalveerampalayam,11.131598,77.047603,2023-12-24,20:21,5,Kalveerampalayam PS
6512,Forgery,Goundampalayam,11.116983,76.923481,2022-09-15,14:51,5,Goundampalayam PS
6513,Burglary,Vilankurichi,10.914407,76.931614,2023-06-15,03:10,2,Vilankurichi PS
6514,Murder,Sowdambika Nagar,10.91463,76.878202,2024-01-08,16:49,4,Sowdambika Nagar PS
6515,Fraud,Velandipalayam,11.035412,77.063775,2022-07-28,12:19,4,Velandipalayam PS
6516,Assault,Kovaipudur,11.133955,76.936787,2023-03-02,07:40,3,Kovaipudur PS
6517,Forgery,Periyanaickenpalayam,10.956689,76.982723,2023-06-12,04:39,1,Periyanaickenpalayam PS
6518,Burglary,Cheran Ma Nagar,11.091424,77.07553,2023-12-15,03:08,2,Cheran Ma Nagar PS
6519,Arson,Singanallur,10.976284,77.011543,2023-09-21,21:10,4,Singanallur PS
6520,Arson,Pollachi,11.058053,77.050148,2023-02-21,21:57,2,Pollachi PS
6521,Robbery,Kalveerampalayam,10.986275,77.029922,2022-02-11,11:20,4,Kalveerampalayam PS
6522,Assault,Ondipudur,11.058504,76.886725,2023-08-05,14:02,4,Ondipudur PS
6523,Forgery,Mathampalayam,10.954502,77.074829,2023-12-14,19:24,5,Mathampalayam PS
6524,Murder,Chinthamanipudur,11.05694,77.065688,2022-12-15,04:47,5,Chinthamanipudur PS
6525,Kidnapping,Perur,11.06243,77.021468,2023-12-18,03:30,4,Perur PS
6526,Kidnapping,Thondamuthur,10.946577,77.002002,2022-06-06,07:36,4,Thondamuthur PS
6527,Theft,Kovilpalayam,11.050238,77.039587,2023-01-12,11:53,3,Kovilpalayam PS
6528,Trespassing,Peelamedu Pudur,11.001537,77.057824,2023-05-15,15:33,2,Peelamedu Pudur PS
6529,Bribery,Nehru Nagar,11.031771,77.004397,2023-06-02,06:46,2,Nehru Nagar PS
6530,Trespassing,Singanallur East,11.019772,76.869876,2022-12-11,12:46,4,Singanallur East PS
6531,Sexual Harassment,Peelamedu,11.09804,77.072261,2023-01-02,18:37,5,Peelamedu PS
6532,Sexual Harassment,Kavundampalayam South,11.118309,76.897422,2022-03-22,01:54,4,Kavundampalayam South PS
6533,Vandalism,Thondamuthur,11.052805,76.947579,2023-10-23,09:37,1,Thondamuthur PS
6534,Murder,Madukkarai,11.113008,77.012217,2022-11-19,19:59,4,Madukkarai PS
6535,Sexual Harassment,Chinniampalayam,11.085683,76.971786,2022-11-30,00:53,1,Chinniampalayam PS
6536,Theft,Cheran Ma Nagar,10.946351,76.988676,2023-03-02,12:04,1,Cheran Ma Nagar PS
6537,Burglary,Karumathampatti,11.003858,77.090991,2023-08-16,14:46,1,Karumathampatti PS
6538,Drug Abuse,Townhall,11.052859,76.860549,2023-07-14,07:37,2,Townhall PS
6539,Traffic Violation,Ganapathy,11.020733,76.978881,2022-11-15,11:22,1,Ganapathy PS
6540,Arson,Chinniampalayam,11.02382,76.905254,2022-12-06,23:10,1,Chinniampalayam PS
6541,Illegal Gambling,Idikarai East,10.91985,76.876447,2022-05-24,19:28,1,Idikarai East PS
6542,Domestic Violence,Veerakeralam,11.019282,76.926506,2023-09-21,22:31,3,Veerakeralam PS
6543,Pickpocketing,Kurichi,11.12683,76.862246,2022-03-05,06:30,3,Kurichi PS
6544,Traffic Violation,Podanur,10.956779,77.02738,2023-06-13,16:11,2,Podanur PS
6545,Illegal Gambling,Karumathampatti,10.930019,77.098705,2024-01-17,23:10,2,Karumathampatti PS
6546,Theft,Velandipalayam,11.037459,77.013911,2022-01-01,19:51,3,Velandipalayam PS
6547,Vandalism,Singanallur East,10.955406,76.963691,2023-03-02,15:59,2,Singanallur East PS
6548,Drug Abuse,Mathampalayam,11.053089,76.973807,2022-02-06,06:13,3,Mathampalayam PS
6549,Bribery,Pollachi,11.081002,77.045651,2022-12-26,01:04,4,Pollachi PS
6550,Bribery,Chinthamanipudur,10.952334,76.922037,2022-09-08,22:53,1,Chinthamanipudur PS
6551,Drug Abuse,Sundarapuram,11.081565,77.000058,2023-06-10,08:09,3,Sundarapuram PS
6552,Trespassing,Keeranatham,11.005014,76.947301,2023-03-07,19:03,1,Keeranatham PS
6553,Trespassing,Kuniamuthur,11.085774,76.925662,2024-01-04,23:55,2,Kuniamuthur PS
6554,Illegal Gambling,Race Course,10.923451,77.083323,2022-04-08,15:23,1,Race Course PS
6555,Trespassing,Chinniampalayam,11.053014,77.087297,2022-12-09,08:54,2,Chinniampalayam PS
6556,Murder,Kuniamuthur,11.060617,76.880814,2023-08-22,21:34,3,Kuniamuthur PS
6557,Chain Snatching,Thennampalayam,11.004586,76.86802,2024-02-26,04:18,2,Thennampalayam PS
6558,Arson,Madukkarai,10.996878,77.086677,2022-03-31,11:20,3,Madukkarai PS
6559,Robbery,Keeranatham,11.033116,76.880159,2023-07-10,19:23,2,Keeranatham PS
6560,Theft,Townhall,11.076933,77.069914,2022-02-01,03:17,5,Townhall PS
6561,Murder,Kovilpalayam,11.141755,76.985587,2022-03-27,07:07,1,Kovilpalayam PS
6562,Trespassing,Kuniamuthur,10.999022,77.090559,2023-04-29,12:43,5,Kuniamuthur PS
6563,Illegal Gambling,Saravanampatti,11.109098,76.864255,2023-11-09,14:09,2,Saravanampatti PS
6564,Trespassing,Thennampalayam,11.086752,76.957335,2023-04-14,19:01,2,Thennampalayam PS
6565,Sexual Harassment,Kavundampalayam,11.073327,76.899034,2023-07-09,12:51,3,Kavundampalayam PS
6566,Fraud,Ganapathy,11.042184,77.069797,2023-06-10,23:32,4,Ganapathy PS
6567,Robbery,Ramanathapuram,10.942784,76.852044,2023-02-09,19:50,5,Ramanathapuram PS
6568,Vandalism,Peelamedu Pudur,10.964692,76.971253,2023-03-21,06:04,4,Peelamedu Pudur PS
6569,Traffic Violation,Kuniamuthur,10.992367,76.905767,2022-12-29,00:15,3,Kuniamuthur PS
6570,Sexual Harassment,Goundampalayam,10.913416,77.011594,2022-12-25,20:46,4,Goundampalayam PS
6571,Bribery,Ganapathy,10.920675,76.954977,2022-08-16,19:03,5,Ganapathy PS
6572,Cyber Crime,Ondipudur,10.986918,77.090738,2024-01-13,10:12,1,Ondipudur PS
6573,Chain Snatching,Mettupalayam,11.018755,77.006492,2022-01-20,23:24,4,Mettupalayam PS
6574,Forgery,Puliakulam,11.077605,77.075225,2023-09-01,19:57,2,Puliakulam PS
6575,Sexual Harassment,Peelamedu Pudur,10.924222,77.006354,2022-03-07,12:41,4,Peelamedu Pudur PS
6576,Burglary,Singanallur,10.906894,77.05788,2024-01-21,18:13,3,Singanallur PS
6577,Vandalism,Kurichi,11.047786,77.038148,2023-07-13,17:44,3,Kurichi PS
6578,Trespassing,Ondiputhur,11.05385,76.932575,2022-12-10,12:32,5,Ondiputhur PS
6579,Robbery,Puliakulam,10.915868,77.004537,2022-09-29,11:22,3,Puliakulam PS
6580,Sexual Harassment,Saravanampatti,11.047695,76.956745,2023-12-09,18:41,4,Saravanampatti PS
6581,Cyber Crime,Somanur,11.019509,76.999446,2023-07-26,11:20,2,Somanur PS
6582,Forgery,Periyanaickenpalayam,11.119149,77.052667,2022-05-16,03:49,3,Periyanaickenpalayam PS
6583,Theft,Idikarai East,10.928593,77.045877,2024-01-06,05:09,3,Idikarai East PS
6584,Theft,Udayampalayam,10.970926,77.076887,2022-04-13,01:54,5,Udayampalayam PS
6585,Pickpocketing,Mettupalayam,10.920327,76.890824,2023-06-09,12:01,5,Mettupalayam PS
6586,Vandalism,Chinthamanipudur,11.105926,76.877651,2024-02-23,08:33,1,Chinthamanipudur PS
6587,Domestic Violence,Perur,11.129433,77.028973,2023-03-11,11:22,5,Perur PS
6588,Bribery,Pollachi,11.132724,77.079613,2023-01-25,07:14,1,Pollachi PS
6589,Trespassing,Saravanampatti,11.020538,76.878149,2022-06-16,23:35,5,Saravanampatti PS
6590,Theft,Sundakkamuthur,10.941174,76.970501,2024-02-01,17:39,1,Sundakkamuthur PS
6591,Chain Snatching,Peelamedu Pudur,10.9602,76.88746,2023-06-26,07:05,5,Peelamedu Pudur PS
6592,Kidnapping,Chinniampalayam,11.030383,76.877344,2022-07-01,09:17,4,Chinniampalayam PS
6593,Burglary,Mettupalayam,11.145614,76.923425,2022-05-17,00:05,2,Mettupalayam PS
6594,Domestic Violence,Pappampatti,10.914558,77.033428,2022-04-14,17:32,3,Pappampatti PS
6595,Domestic Violence,Sundakkamuthur,11.065503,76.995088,2022-02-06,10:22,1,Sundakkamuthur PS
6596,Kidnapping,Saibaba Colony,11.108196,77.066812,2023-12-07,23:33,2,Saibaba Colony PS
6597,Forgery,Veerakeralam,11.053802,77.06888,2022-04-22,05:21,1,Veerakeralam PS
6598,Sexual Harassment,Eachanari,10.923899,76.915205,2023-06-25,22:16,3,Eachanari PS
6599,Trespassing,Kovilpalayam,11.005279,76.969988,2022-08-11,01:46,5,Kovilpalayam PS
6600,Drug Abuse,Singanallur East,11.084681,77.05193,2023-09-02,20:37,3,Singanallur East PS
6601,Trespassing,Vadavalli,11.038602,76.9431,2022-06-03,20:44,3,Vadavalli PS
6602,Bribery,Saibaba Colony,10.966329,76.948335,2022-07-28,11:41,1,Saibaba Colony PS
6603,Drug Abuse,Pothanur,10.972249,76.99216,2023-09-20,05:37,2,Pothanur PS
6604,Fraud,Chinniampalayam,11.099016,76.99211,2022-09-23,20:42,5,Chinniampalayam PS
6605,Robbery,Perur,10.994596,76.967735,2023-05-05,14:52,2,Perur PS
6606,Kidnapping,Somanur,10.921766,77.053562,2023-08-29,10:39,3,Somanur PS
6607,Fraud,Sowdambika Nagar,10.978635,77.007685,2022-03-30,10:34,5,Sowdambika Nagar PS
6608,Domestic Violence,Townhall,10.98329,77.088229,2022-09-22,03:52,3,Townhall PS
6609,Sexual Harassment,Thondamuthur,10.900291,76.884076,2022-07-03,23:14,1,Thondamuthur PS
6610,Arson,Ukkadam,10.910936,76.883027,2023-03-09,22:12,3,Ukkadam PS
6611,Domestic Violence,Kalveerampalayam,11.096354,76.890812,2024-01-14,20:54,3,Kalveerampalayam PS
6612,Sexual Harassment,Chinthamanipudur,11.010366,76.921237,2023-02-15,15:22,1,Chinthamanipudur PS
6613,Bribery,Puliakulam,11.06288,76.910012,2022-11-10,20:59,4,Puliakulam PS
6614,Murder,Peelamedu Pudur,10.934401,76.935335,2023-08-26,06:01,3,Peelamedu Pudur PS
6615,Fraud,Idikarai East,11.094986,77.020128,2024-03-08,22:48,4,Idikarai East PS
6616,Pickpocketing,Sundakkamuthur,11.039166,76.948082,2023-08-08,01:21,5,Sundakkamuthur PS
6617,Sexual Harassment,Idikarai East,10.921685,76.875689,2023-12-18,15:15,5,Idikarai East PS
6618,Kidnapping,Karamadai,10.929,76.946249,2023-10-07,09:38,4,Karamadai PS
6619,Burglary,Velandipalayam,11.034164,76.931858,2022-04-07,04:52,1,Velandipalayam PS
6620,Cyber Crime,Annur,10.984016,77.039872,2023-12-20,14:29,4,Annur PS
6621,Chain Snatching,Chinniampalayam,11.080019,76.988496,2022-03-04,19:35,1,Chinniampalayam PS
6622,Robbery,Peelamedu,11.041283,76.951362,2023-01-25,23:08,4,Peelamedu PS
6623,Traffic Violation,Kovaipudur,10.951074,77.042786,2022-06-03,10:06,3,Kovaipudur PS
6624,Cyber Crime,Kuniamuthur,10.904496,77.089975,2022-06-29,17:29,4,Kuniamuthur PS
6625,Cyber Crime,Puliakulam,11.096054,77.040882,2023-04-02,09:53,1,Puliakulam PS
6626,Murder,Ondipudur,10.941342,76.950208,2022-05-07,21:31,1,Ondipudur PS
6627,Fraud,Somanur,10.902135,76.878244,2022-07-26,09:17,3,Somanur PS
6628,Chain Snatching,Vadavalli East,11.018306,76.958475,2022-04-30,20:53,5,Vadavalli East PS
6629,Kidnapping,Kunniyamuthur,10.98155,76.868645,2023-12-07,15:53,5,Kunniyamuthur PS
6630,Cyber Crime,Vadavalli,10.918596,76.98763,2023-01-10,19:55,2,Vadavalli PS
6631,Theft,Othakalmandapam,11.137323,76.855077,2023-03-04,03:13,5,Othakalmandapam PS
6632,Cyber Crime,Karamadai,10.988233,76.948735,2023-03-02,14:01,3,Karamadai PS
6633,Theft,Vadavalli,10.905305,76.890458,2023-02-01,12:46,4,Vadavalli PS
6634,Forgery,Ondipudur,10.924298,76.98539,2023-04-26,13:14,1,Ondipudur PS
6635,Assault,Somanur,10.922594,76.874451,2024-02-13,13:34,1,Somanur PS
6636,Cyber Crime,Podanur,10.965058,76.991107,2022-06-17,18:12,2,Podanur PS
6637,Drug Abuse,Kalapatti,10.920907,76.944011,2022-08-20,06:28,3,Kalapatti PS
6638,Assault,Ganapathy,10.982069,77.079275,2023-07-16,22:56,3,Ganapathy PS
6639,Cyber Crime,RS Puram,11.077721,76.997634,2023-08-07,07:40,1,RS Puram PS
6640,Assault,Keeranatham,11.088082,76.955519,2022-01-05,11:07,1,Keeranatham PS
6641,Trespassing,Chinniampalayam,10.946551,77.010062,2023-03-03,16:59,4,Chinniampalayam PS
6642,Fraud,Saravanampatti,11.116878,77.028431,2023-09-20,14:03,4,Saravanampatti PS
6643,Trespassing,Ondiputhur,10.918292,77.009368,2023-07-22,05:23,5,Ondiputhur PS
6644,Cyber Crime,Udayampalayam,10.947122,76.878892,2023-11-09,07:59,4,Udayampalayam PS
6645,Arson,Velandipalayam,11.059759,77.095118,2022-08-20,16:37,4,Velandipalayam PS
6646,Vandalism,Kunniyamuthur,11.082259,76.938308,2023-10-19,11:39,3,Kunniyamuthur PS
6647,Cyber Crime,Veerakeralam,10.940043,77.095086,2022-07-31,20:41,3,Veerakeralam PS
6648,Burglary,Othakalmandapam,11.147181,76.931793,2024-02-05,05:29,1,Othakalmandapam PS
6649,Bribery,Periyanaickenpalayam,11.056789,77.010547,2022-12-10,11:51,1,Periyanaickenpalayam PS
6650,Bribery,Saibaba Colony,11.024975,76.853027,2022-05-02,09:14,2,Saibaba Colony PS
6651,Bribery,Kavundampalayam South,11.045902,76.855702,2022-08-05,05:42,2,Kavundampalayam South PS
6652,Domestic Violence,Vilankurichi,10.909247,77.091357,2023-09-15,04:53,1,Vilankurichi PS
6653,Forgery,Pollachi,11.095144,76.858856,2022-02-25,16:50,3,Pollachi PS
6654,Trespassing,Pappanaickenpalayam,11.074106,77.008953,2023-10-11,19:34,1,Pappanaickenpalayam PS
6655,Chain Snatching,Podanur,10.998743,77.004696,2022-10-29,15:02,2,Podanur PS
6656,Theft,Vadavalli,10.983134,76.919209,2022-11-05,16:38,3,Vadavalli PS
6657,Theft,Pappampatti,11.068775,76.917427,2023-02-21,07:00,5,Pappampatti PS
6658,Fraud,Singanallur,10.934987,76.970724,2023-11-24,21:34,3,Singanallur PS
6659,Traffic Violation,Perur,11.090124,76.870916,2023-01-08,09:19,2,Perur PS
6660,Sexual Harassment,Sulur,10.956766,77.088489,2022-01-28,12:21,1,Sulur PS
6661,Pickpocketing,Keeranatham,10.984369,77.074692,2023-01-20,14:21,3,Keeranatham PS
6662,Assault,Ondipudur,11.082354,76.856632,2022-12-23,15:02,1,Ondipudur PS
6663,Theft,Ganapathy,11.135695,76.995463,2022-12-13,21:07,3,Ganapathy PS
6664,Cyber Crime,Race Course,11.129292,76.898109,2022-05-26,15:51,2,Race Course PS
6665,Kidnapping,Kavundampalayam,11.131045,76.870517,2024-02-18,13:02,1,Kavundampalayam PS
6666,Vandalism,Ukkadam,11.130255,76.876521,2022-09-24,17:31,4,Ukkadam PS
6667,Arson,Race Course,11.01739,77.028145,2022-06-26,00:10,3,Race Course PS
6668,Theft,Gandhipuram,11.077933,76.998253,2022-06-17,19:11,1,Gandhipuram PS
6669,Bribery,Gandhipuram,11.128079,76.949816,2022-09-27,05:26,4,Gandhipuram PS
6670,Domestic Violence,Karamadai,10.982567,77.050422,2022-08-26,22:35,4,Karamadai PS
6671,Pickpocketing,Mathampalayam,11.03962,76.936642,2022-03-26,18:41,3,Mathampalayam PS
6672,Kidnapping,Kalapatti,11.08035,76.878205,2023-09-28,07:44,3,Kalapatti PS
6673,Robbery,Kavundampalayam,10.905629,76.958338,2022-04-08,02:42,5,Kavundampalayam PS
6674,Theft,Ondipudur,10.913812,77.097678,2023-07-15,20:53,1,Ondipudur PS
6675,Fraud,Mathampalayam,11.021738,77.030413,2024-02-27,18:32,2,Mathampalayam PS
6676,Forgery,Kovilpalayam,11.112915,76.908963,2024-01-20,12:24,3,Kovilpalayam PS
6677,Kidnapping,Kurichi,11.04625,76.914454,2022-12-11,11:04,2,Kurichi PS
6678,Domestic Violence,Kovilpalayam,10.909765,76.966884,2022-04-13,05:42,1,Kovilpalayam PS
6679,Fraud,Karamadai,11.035759,76.880153,2022-03-25,10:59,5,Karamadai PS
6680,Bribery,Nehru Nagar,10.916969,76.876272,2022-01-26,20:57,3,Nehru Nagar PS
6681,Sexual Harassment,Vadavalli,10.994609,76.97694,2022-06-13,17:27,3,Vadavalli PS
6682,Robbery,Peelamedu,11.040661,77.015136,2022-08-21,21:05,1,Peelamedu PS
6683,Domestic Violence,Udayampalayam,10.986614,76.921015,2023-07-08,19:36,1,Udayampalayam PS
6684,Murder,Kuniamuthur,11.06831,77.026523,2022-03-27,09:52,4,Kuniamuthur PS
6685,Fraud,Pappanaickenpalayam,10.930476,77.04498,2023-08-28,22:35,3,Pappanaickenpalayam PS
6686,Cyber Crime,Vadavalli East,10.951986,76.980604,2022-06-02,01:55,1,Vadavalli East PS
6687,Kidnapping,Nehru Nagar,10.929464,77.041073,2022-08-15,22:54,2,Nehru Nagar PS
6688,Theft,Vellalore,11.132387,76.959396,2022-05-30,16:13,5,Vellalore PS
6689,Forgery,Vilankurichi,11.138988,76.914428,2022-09-27,21:03,3,Vilankurichi PS
6690,Arson,Ukkadam,11.052686,76.958355,2023-12-26,17:05,2,Ukkadam PS
6691,Trespassing,Sitra,11.006195,76.862596,2022-06-24,17:36,2,Sitra PS
6692,Pickpocketing,Peelamedu Pudur,11.112689,76.949606,2023-06-28,23:42,3,Peelamedu Pudur PS
6693,Sexual Harassment,Perur,10.980509,76.980554,2022-08-19,21:48,3,Perur PS
6694,Chain Snatching,Race Course,10.906449,76.901265,2023-12-20,19:50,5,Race Course PS
6695,Domestic Violence,Nehru Nagar,11.08896,76.924448,2022-09-15,06:05,3,Nehru Nagar PS
6696,Sexual Harassment,Saibaba Colony,10.961668,76.980175,2023-12-08,04:17,1,Saibaba Colony PS
6697,Arson,Eachanari,11.05589,77.059525,2023-02-13,01:31,1,Eachanari PS
6698,Trespassing,Somanur,11.088375,77.062289,2022-02-14,07:31,1,Somanur PS
6699,Trespassing,Singanallur East,10.999063,77.047237,2024-01-02,07:13,2,Singanallur East PS
6700,Pickpocketing,Pappanaickenpalayam,11.061072,76.972571,2023-07-13,03:09,3,Pappanaickenpalayam PS
6701,Drug Abuse,Ondiputhur,10.947756,77.040384,2023-05-20,05:16,3,Ondiputhur PS
